,사업장명,지번주소,도로명주소,위도,경도,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자,업태구분명,한실수,양실수,욕실수
1106,(주)호텔스카이파크 킹스타운동대문,"서울특별시 중구 을지로6가 17-2번지 현대시티타워지하2층,지상1층,14~22층 ","서울특별시 중구 장충단로13길 20 (을지로6가, 현대시티타워지하2층,지상1층,14~22층)",37.568734553218,127.007666479829,20160610,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,408.0,0.0
1107,엠모텔(M모텔),서울특별시 중구 무학동 59-3 ,"서울특별시 중구 다산로35길 22, 2층,3층 (무학동)",37.5639512296114,127.014623773031,19760401,,1,,,,,2022-01-16 02:40:00.0,여관업,0.0,12.0,0.0
1108,종로아이엠티호텔,서울특별시 종로구 관수동 140,서울특별시 종로구 수표로18가길 8 (관수동),37.5690811942485,126.990268373599,20131004,,1,,,,,2021-11-02 00:03:00.0,여관업,,,
1109,오리엔스호텔&레지던스,서울특별시 중구 예장동 2-19번지 ,서울특별시 중구 삼일대로2길 50 (예장동),37.5600893193917,126.991127110956,20150430,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,116.0,0.0
1110,베스틴 부띠크,서울특별시 중구 필동1가 10-6번지 2층~5층 ,"서울특별시 중구 퇴계로31길 9 (필동1가, 2층~5층)",37.5616344227544,126.992173867853,20160711,,1,,,,,2018-11-15 02:35:49.0,숙박업 기타,0.0,19.0,0.0
1111,야코리아 게스트하우스,서울특별시 중구 신당동 308-5 ,서울특별시 중구 다산로27길 6-10 (신당동),37.5597856519931,127.013086315092,19671129,,1,,,,,2021-08-22 02:40:00.0,여관업,0.0,16.0,0.0
1112,HOTEL28,서울특별시 중구 명동1가 59-1번지 3~5층 ,"서울특별시 중구 명동7길 13 (명동1가, 3~5층)",37.5643525309057,126.983969236251,20160715,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,83.0,0.0
1113,하센 영인 호텔,"서울특별시 중구 예장동 1-43 1층, 2층, 3층 ","서울특별시 중구 필동로8길 77 (예장동, 1층, 2층, 3층)",37.5565104267639,126.993217311076,20170822,,1,,,,,2021-04-03 02:40:00.0,일반호텔,0.0,25.0,0.0
1114,세운,서울특별시 중구 산림동 120-0번지 ,,37.5673483824116,126.996311546274,19680801,,3,19950501,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,10.0
1115,호텔크레토,서울특별시 중구 충무로2가 12-7번지 ,서울특별시 중구 명동8가길 53 (충무로2가),37.5619933983037,126.988084179581,20150629,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,35.0,0.0
1116,레지던스 유니콘 인 동대문,서울특별시 중구 황학동 2143번지 2~7층 ,"서울특별시 중구 난계로23길 11 (황학동, 2~7층)",37.5703666537756,127.022759173466,20150724,,1,,,,,2018-08-31 23:59:59.0,숙박업(생활),0.0,4.0,0.0
1117,(주)코리아나호텔,서울특별시 중구 태평로1가 61-1 ,서울특별시 중구 세종대로 135 (태평로1가),37.5678135772855,126.976247211074,19720113,,1,,,,,2021-03-12 02:40:00.0,관광호텔,3.0,334.0,0.0
1118,(주)뉴서울호텔,서울특별시 중구 태평로1가 29-1번지 ,서울특별시 중구 세종대로22길 16 (태평로1가),37.5679888308632,126.978165199437,19691014,,1,,,,,2018-08-31 23:59:59.0,관광호텔,1.0,168.0,0.0
1119,성도여관,서울특별시 중구 신당동 239-46번지 ,서울특별시 중구 다산로35길 29-3 (신당동),37.5639802244943,127.014022872818,19660427,,1,,,,,2018-08-31 23:59:59.0,여관업,0.0,7.0,0.0
1120,프린스,서울특별시 중구 신당동 374-10번지 ,서울특별시 중구 다산로 131 (신당동),37.5557013897064,127.010827784684,19660630,,1,,,,,2018-08-31 23:59:59.0,여관업,2.0,12.0,0.0
1121,유성장,서울특별시 중구 광희동1가 130-0번지 ,,37.5657085715735,127.00586997536,19761227,,3,20030226,,,,2018-08-31 23:59:59.0,여관업,0.0,25.0,0.0
1122,둥지여관,서울특별시 중구 남창동 205-101번지 ,,37.5571148615827,126.977566050701,19670201,,3,20080819,,,,2018-08-31 23:59:59.0,여관업,0.0,6.0,0.0
1123,제일,서울특별시 중구 주교동 89-0번지 ,,,,19650710,,3,19930625,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
1124,호텔 제이힐,서울특별시 중구 명동2가 33-1번지 청휘빌딩 9층~13층 ,"서울특별시 중구 명동길 48 (명동2가, 청휘빌딩 9층~13층)",37.5636814259192,126.985014311478,20111010,,3,20170704,,,,2018-08-31 23:59:59.0,일반호텔,0.0,92.0,0.0
1125,라마다 서울 동대문,서울특별시 중구 을지로5가 275-3번지 ,서울특별시 중구 동호로 354 (을지로5가),37.565900776642,127.002800639675,20110325,,3,20160212,,,,2018-08-31 23:59:59.0,관광호텔,0.0,154.0,0.0
1126,충남장여관,서울특별시 중구 중림동 331-15번지 ,서울특별시 중구 만리재로35길 47-4 (중림동),37.5573669241187,126.967691912447,20021007,,3,20190617,,,,2019-06-19 02:40:00.0,여관업,2.0,8.0,0.0
1127,양지여관,서울특별시 중구 회현동3가 9-4번지 ,,37.5600616031007,126.98381102407,19660113,,3,20071129,,,,2018-08-31 23:59:59.0,여관업,0.0,20.0,0.0
1128,성지,서울특별시 중구 회현동1가 86-1번지 ,,37.5580365924269,126.980140557323,20000602,,3,20020107,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
1129,금주장여관,서울특별시 중구 회현동1가 33-4번지 ,,,,19940521,,3,20090227,,,,2018-08-31 23:59:59.0,여관업,0.0,35.0,0.0
1130,그린장여관,서울특별시 중구 을지로5가 19-13번지 ,서울특별시 중구 을지로 207-5 (을지로5가),37.567186434974,127.00119065736,19640608,,3,20140417,,,,2018-08-31 23:59:59.0,여관업,2.0,22.0,26.0
1131,이학여관,서울특별시 중구 쌍림동 182-51번지 ,서울특별시 중구 장충단로7길 24-9 (쌍림동),37.562875066173,127.005051994348,19660901,,3,20131219,,,,2018-08-31 23:59:59.0,여관업,8.0,0.0,0.0
1132,남산파크호텔,서울특별시 중구 회현동2가 72-8번지 ,,,,19701001,,3,20040206,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
1133,태화여관,서울특별시 중구 수표동 67-25번지 ,,,,19720712,,3,20050120,,,,2018-08-31 23:59:59.0,여관업,0.0,16.0,0.0
1134,순정,서울특별시 중구 황학동 767-0번지 ,,,,19660611,,3,19950501,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
1135,케이스테이 2호점,서울특별시 중구 남산동2가 43-7 ,"서울특별시 중구 소공로6길 38, 지하1~4층 (남산동2가)",37.5583621320802,126.985101052404,20190402,,3,20210317,,,,2021-03-19 02:40:00.0,관광호텔,0.0,20.0,0.0
1136,유에이치 스위트,서울특별시 중구 충무로2가 12-27 ,"서울특별시 중구 명동8가길 47, 4층 (충무로2가)",37.5619544329506,126.987672198937,20190708,,3,20210526,,,,2021-05-28 02:40:00.0,숙박업(생활),0.0,3.0,0.0
1137,예스모텔,서울특별시 강동구 천호동 410-186,서울특별시 강동구 진황도로 24 (천호동),37.5390455074691,127.129878795587,20010502,,1,,,,,2021-12-08 00:07:00.0,여관업,,,
1138,왕도여관,서울특별시 중구 광희동1가 153번지 ,서울특별시 중구 을지로44길 24-6 (광희동1가),37.5652903181367,127.006088056295,19671213,,1,,,,,2019-02-14 02:40:00.0,여관업,22.0,0.0,0.0
1139,토요코인 서울동대문 Ⅱ,서울특별시 중구 광희동2가 14-1번지 2층-19층 ,"서울특별시 중구 퇴계로 325, 2층-19층 (광희동2가)",37.5645310372914,127.007811494462,20181109,,1,,,,,2019-07-13 02:40:00.0,일반호텔,0.0,207.0,0.0
1140,메이원 호텔,서울특별시 중구 명동2가 22번지 ,서울특별시 중구 명동10길 35-12 (명동2가),37.5626353958859,126.985965947641,20181210,,1,,,,,2019-09-12 02:40:00.0,일반호텔,0.0,78.0,0.0
1141,조아텔,서울특별시 강북구 수유동 48-54,서울특별시 강북구 덕릉로26길 12 (수유동),37.6340909127079,127.022307411014,19881230,,3,20221130,,,,2021-11-02 00:03:00.0,여관업,,,
1142,상원장,서울특별시 중구 산림동 76-2번지 ,서울특별시 중구 창경궁로5가길 27 (산림동),37.5680799218769,126.99705959923,20040315,,1,,,,,2018-08-31 23:59:59.0,여관업,12.0,12.0,0.0
1143,H2O,서울특별시 중구 산림동 293-1번지 3~4층 ,"서울특별시 중구 을지로 153-7 (산림동,3~4층)",37.5669228842104,126.995007157419,20110808,,1,,,,,2018-08-31 23:59:59.0,여관업,4.0,16.0,0.0
1144,중앙여관,서울특별시 중구 황학동 48번지 ,서울특별시 중구 마장로9길 33-32 (황학동),37.5696652502434,127.018513246998,20030226,,1,,,,,2018-08-31 23:59:59.0,여관업,12.0,1.0,0.0
1145,뉴스테이인(New stay inn),"서울특별시 중구 충무로3가 59-22번지 영한빌딩 3,4,5층 ","서울특별시 중구 수표로 14, 영한빌딩 3,4,5층 (충무로3가)",37.5623778103804,126.990600195146,20170418,,1,,,,,2018-11-15 02:35:49.0,일반호텔,0.0,25.0,0.0
1146,호텔 문(hotel moon),서울특별시 중구 북창동 94-38 1~3층 ,"서울특별시 중구 남대문로1길 26-19 (북창동, 1~3층)",37.5623464692912,126.978364351947,20170403,,1,,,,,2021-09-15 02:40:00.0,여관업,0.0,17.0,0.0
1147,명보여관,서울특별시 중구 초동 51-5번지 ,서울특별시 중구 마른내로2길 15-16 (초동),37.5634184137632,126.992447476757,19651225,,1,,,,,2018-08-31 23:59:59.0,여관업,2.0,13.0,0.0
1148,사보이 호텔,서울특별시 중구 충무로1가 23-1번지 ,서울특별시 중구 명동8나길 10 (충무로1가),37.5617791431214,126.98425410318,19630626,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,103.0,0.0
1149,영빈호텔,서울특별시 중구 쌍림동 240번지 ,서울특별시 중구 퇴계로56길 18 (쌍림동),37.5630010946867,127.005518776909,20030218,,1,,,,,2018-11-15 02:35:49.0,숙박업 기타,0.0,36.0,0.0
1150,공진여인숙,서울특별시 중구 남창동 232-2번지 ,,37.5569439348103,126.976598676744,19661230,,1,,,,,2018-08-31 23:59:59.0,여인숙업,7.0,4.0,0.0
1151,다림여인숙,서울특별시 중구 중림동 118-4번지 ,서울특별시 중구 청파로103길 18-4 (중림동),37.5582720655084,126.968355647954,20030226,,1,,,,,2018-08-31 23:59:59.0,여인숙업,18.0,0.0,0.0
1152,우일,서울특별시 중구 무학동 59-2번지 ,,37.5640143038478,127.014587452553,19710806,,3,20030226,,,,2018-08-31 23:59:59.0,여관업,0.0,10.0,0.0
1153,베이튼호텔,서울특별시 중구 오장동 181-4번지 ,서울특별시 중구 동호로 346 (오장동),37.5651989922017,127.002740057763,20140905,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,0.0,0.0
1154,필스테이 동대문,서울특별시 중구 광희동1가 187-2 ,서울특별시 중구 을지로44길 23 (광희동1가),37.5649875572449,127.006576210593,19810321,,1,,,,,2021-01-02 02:40:00.0,여관업,0.0,25.0,19.0
1155,스테이비호텔 명동,서울특별시 중구 충무로3가 30-1번지 스테이비 호텔 명동 ,"서울특별시 중구 충무로 23-1 (충무로3가, 스테이비 호텔 명동)",37.5633374302709,126.992703283695,20150319,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,97.0,0.0
1156,스타힐스호텔,서울특별시 중구 북창동 122,"서울특별시 중구 남대문로1길 8-1, 1~10층 (북창동)",,,20101124,,1,,,,,2021-12-07 23:09:00.0,일반호텔,,,
1157,호텔 클로이,서울특별시 중구 광희동1가 130,서울특별시 중구 을지로42길 11 (광희동1가),37.5657173116009,127.005862618768,19761227,,1,,,,,2021-10-31 00:08:00.0,여관업,,,
1158,K9명동호텔,"서울특별시 중구 충무로2가 12-17 가나빌딩 4층,5층,6층","서울특별시 중구 명동8가길 33 (충무로2가, 가나빌딩 4층,5층,6층)",37.5619124538241,126.986903352805,20150227,,1,,,,,2021-11-01 00:02:00.0,일반호텔,,,
1159,보성여관,서울특별시 영등포구 영등포동2가 30-18,서울특별시 영등포구 영등포로45길 20-5 (영등포동2가),37.5212031550242,126.908695142398,20030226,,3,20221206,,,,2021-11-02 00:08:00.0,여관업,,,
1160,호텔 도마(Hotel Doma),서울특별시 중구 충무로4가 125-11번지 ,서울특별시 중구 퇴계로 216 (충무로4가),37.5613345759958,126.995813274893,20150326,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,51.0,0.0
1161,호텔8아워즈,서울특별시 중구 북창동 104번지 2층 ,"서울특별시 중구 남대문로1길 26-10, 2층 (북창동)",37.5620867340846,126.977996467826,20150805,,1,,,,,2018-08-31 23:59:59.0,여관업,0.0,27.0,0.0
1162,미오디자인레지던스(MMMIO),서울특별시 중구 을지로3가 335-2 ,서울특별시 중구 충무로5길 22 (을지로3가),37.5654878563295,126.991621104633,19890504,,1,,,,,2020-11-29 02:40:00.0,여관업,3.0,36.0,30.0
1163,명성,서울특별시 중구 을지로5가 125-0번지 ,,,,19741008,,3,19950911,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
1164,퍼시픽호텔,서울특별시 중구 남산동2가 31-1번지 ,서울특별시 중구 퇴계로20길 2 (남산동2가),37.5597163723303,126.985434663205,19750127,,1,,,,,2018-08-31 23:59:59.0,관광호텔,2.0,137.0,0.0
1165,미조모텔,서울특별시 중구 충무로2가 66-9번지 7층 ,"서울특별시 중구 명동8가길 7 (충무로2가, 7층)",37.5617602798822,126.985404271845,20020524,,1,,,,,2018-08-31 23:59:59.0,여관업,9.0,9.0,0.0
1166,글로리 인(Glory Inn),서울특별시 중구 오장동 139-18번지 ,서울특별시 중구 동호로 343-1 (오장동),37.5650893546406,127.002068736052,20150917,,1,,,,,2018-08-31 23:59:59.0,일반호텔,0.0,42.0,0.0
1167,57 명동 호스텔,"서울특별시 중구 충무로1가 24-28번지 11, 12, 13층 ","서울특별시 중구 명동2길 57 (충무로1가, 11, 12, 13층)",37.5609973269071,126.98343947228,20150918,,1,,,,,2018-08-31 23:59:59.0,일반호텔,0.0,30.0,0.0
1168,Q모텔,"서울특별시 중구 신당동 241-124번지 2,3층 ","서울특별시 중구 다산로35길 19-1, 2,3층 (신당동)",37.5638081684736,127.014485205397,19970318,,1,,,,,2018-08-31 23:59:59.0,여인숙업,10.0,0.0,0.0
1169,(주)호텔코지명동,서울특별시 중구 회현동1가 199-6번지 7층 ,"서울특별시 중구 남대문시장길 61 (회현동1가,7층)",37.5607252260011,126.979429404443,20110218,,1,,,,,2018-08-31 23:59:59.0,여관업,0.0,15.0,0.0
1170,에이큐브호텔,서울특별시 중구 을지로5가 274-1번지 (지하1층 면적 제외) ,서울특별시 중구 동호로35길 5 (을지로5가),37.5661717265953,127.001736441373,20151014,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,43.0,0.0
1171,대천여관,서울특별시 중구 신당동 308-21번지 ,서울특별시 중구 동호로12길 104 (신당동),37.5597002084594,127.012523117511,19670526,,1,,,,,2018-08-31 23:59:59.0,여관업,0.0,13.0,0.0
1172,J모텔,서울특별시 중구 신당동 381-8번지 ,서울특별시 중구 동호로 196 (신당동),37.5556464697381,127.010372365931,19830924,,1,,,,,2018-08-31 23:59:59.0,여관업,0.0,27.0,0.0
1173,쉐어하우스 다함,서울특별시 중구 신당동 377-111번지 ,서울특별시 중구 청구로17길 83 (신당동),37.5575798248722,127.011405936121,19690610,,1,,,,,2018-11-15 02:35:49.0,일반호텔,0.0,10.0,0.0
1174,호텔 밀리오레,"서울특별시 중구 을지로6가 18-185 19층,20층 ","서울특별시 중구 장충단로 263, 19층,20층 (을지로6가)",37.5681156942942,127.008472686741,20151102,,1,,,,,2020-11-12 02:40:00.0,일반호텔,0.0,62.0,0.0
1175,메트로호텔,서울특별시 중구 을지로2가 199-33번지 ,서울특별시 중구 명동9가길 14 (을지로2가),37.5651356441528,126.983730468109,19630310,,1,,,,,2018-08-31 23:59:59.0,관광호텔,0.0,75.0,0.0
1176,현대여관,서울특별시 중구 신당동 130-13번지 ,서울특별시 중구 퇴계로84길 9 (신당동),37.5652219252609,127.018918266394,19630726,,1,,,,,2018-12-22 02:40:00.0,여관업,3.0,7.0,0.0
1177,대도여관,서울특별시 중구 회현동1가 76-4,서울특별시 중구 퇴계로4길 52-19 (회현동1가),37.5578989043857,126.9811441349,19630401,,3,20220721,,,,2021-12-06 22:03:00.0,여관업,,,
1178,호텔스카이파크 3,서울특별시 중구 충무로2가 62-9,서울특별시 중구 퇴계로 139 (충무로2가),37.5614809092248,126.98720256965,20110823,,1,,,,,2021-11-01 21:01:00.0,관광호텔,,,
1179,프레지던트호텔,서울특별시 중구 을지로1가 188-3번지 ,서울특별시 중구 을지로 16 (을지로1가),37.5656340354385,126.979432808628,19730108,,1,,,,,2018-08-31 23:59:59.0,관광호텔,5.0,298.0,0.0
1180,지투호텔,서울특별시 중구 저동2가 48-27 ,서울특별시 중구 수표로 24 (저동2가),37.5633521372024,126.990465495391,20170324,,1,,,,,2021-04-28 02:40:00.0,관광호텔,0.0,126.0,0.0
1181,황해장,서울특별시 영등포구 당산동3가 122-2,서울특별시 영등포구 당산로32길 11-2 (당산동3가),,,20030226,,3,20221207,,,,2021-11-02 00:09:00.0,여관업,,,
1182,대일여관,서울특별시 중구 을지로2가 148-29번지 56 ,,,,19710929,,3,20051103,,,,2018-08-31 23:59:59.0,여관업,0.0,18.0,16.0
1183,알프스산장,서울특별시 중구 을지로6가 18-100번지 ,,,,19651104,,3,19960527,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
1184,하남,서울특별시 중구 정동 16-1번지 ,,37.5669308397238,126.970874214364,19671108,,3,19950511,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
1185,삼성,서울특별시 중구 쌍림동 248-1번지 ,,37.5624435172762,127.006330943739,19681111,,3,19980728,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,17.0
1186,석화,서울특별시 중구 산림동 293-1번지 ,,37.5669200911088,126.995006818033,19821203,,3,20021231,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,16.0
1187,가빈장,서울특별시 중구 충정로1가 74-0번지 ,,,,19680803,,3,19910306,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,23.0
1188,유성,서울특별시 중구 남대문로5가 12-15번지 ,,,,19631118,,3,19950501,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
1189,미니,서울특별시 중구 충무로3가 51-8번지 ,,37.5618111225386,126.992393197993,19731219,,3,19950501,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
1190,일진장모텔,서울특별시 중구 회현동1가 194-29 ,서울특별시 중구 퇴계로6길 3-4 (회현동1가),37.5580193586124,126.978457616235,19670210,,3,20210831,,,,2021-09-09 02:40:00.0,여관업,0.0,17.0,0.0
1191,신일여관,서울특별시 중구 입정동 265번지 ,,37.5675234475063,126.991222328907,20030226,,3,20051215,,,,2018-08-31 23:59:59.0,여관업,0.0,10.0,0.0
1192,천일장,서울특별시 중구 남창동 205-40번지 ,,37.5572273659351,126.977407570505,19631029,,3,19950501,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
1193,삼원,서울특별시 중구 신당동 291-50번지 ,,,,19681002,,3,19940630,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
