,사업장명,관광숙박업상세명,건물용도명,지번주소,도로명주소,위도,경도,객실수,시설면적,시설규모,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자
123,Stay in GAM,호스텔업,근린생활시설,서울특별시 종로구 와룡동 21번지 ,서울특별시 종로구 율곡로10길 12 (와룡동),37.5768882698308,126.990822292503,15.0,423.76,424.0,20121127,,3,20161101,,,,2018-08-31 23:59:59.0
124,24 게스트하우스 종로3가,호스텔업,숙박시설,서울특별시 종로구 봉익동 10-1번지 디아망빌딩 ,"서울특별시 종로구 율곡로10길 105, 5층 (봉익동, 디아망 쥬얼리)",37.5729362478706,126.992229851245,16.0,247.13,247.0,20151022,,3,20181031,,,,2019-01-10 02:40:00.0
125,웰튼메디컬호스텔,,,서울특별시 강서구 마곡동 759-2,"서울특별시 강서구 마곡중앙5로 22, 지하1층, 지상10층 (마곡동)",37.5672824388665,126.825304184792,,,,20230106,,1,,,,,2022-12-01 00:08:00.0
126,호텔 스카이파크 센트럴 명동점,,,서울특별시 중구 명동1가 10-1,"서울특별시 중구 명동9길 16 (명동1가, 명동 센트럴빌딩 호텔스카이파크)",37.5646445277897,126.985227929309,,,,20150923,,1,,,,,2022-11-30 23:01:00.0
127,종로크라운,,,서울특별시 종로구 낙원동 25,"서울특별시 종로구 삼일대로30길 9 (낙원동, 종로 크라운 호텔)",37.5740660305239,126.988187986491,,,,1980-04-01,,1,,,,,2022-12-04 00:07:00.0
128,글루호텔,,,서울특별시 종로구 이화동 105-2 glue hotel,"서울특별시 종로구 율곡로 228, glue hotel (이화동)",37.5757988073781,127.003960220845,,,,20191018,,1,,,,,2021-12-04 00:03:00.0
129,라마다 서울 종로,관광호텔업,숙박시설,서울특별시 종로구 인의동 48-26번지 ,서울특별시 종로구 창경궁로 106 (인의동),37.571884757157,126.998124192176,139.0,9968.21,9968.0,20140109,,3,20160215,,,,2018-08-31 23:59:59.0
130,JONGRO ALICE,호스텔업,숙박시설,서울특별시 종로구 익선동 24 ,서울특별시 종로구 삼일대로32길 46 (익선동),37.5754686434531,126.989506927097,8.0,278.43,278.0,20180618,,3,20201008,,,,2020-10-18 02:40:00.0
131,호텔 썬비,관광호텔업,호텔,서울특별시 종로구 관훈동 198-11 호텔 썬비 ,"서울특별시 종로구 인사동7길 26, 호텔 썬비 (관훈동)",37.5730540948946,126.984791580428,42.0,2070.85,2071.0,20180705,,1,,,,,2022-01-06 02:40:00.0
132,목시 서울 인사동 호텔,관광호텔업,숙박시설,서울특별시 종로구 낙원동 134-2 ,서울특별시 종로구 돈화문로11길 37 (낙원동),37.5722690152697,126.989335427033,140.0,5971.04,5971.0,20191029,,1,,,,,2022-03-20 02:40:00.0
133,STOWER HOSTEL,,,서울특별시 영등포구 신길동 261-21,서울특별시 영등포구 신길로33길 20 (신길동),37.5055218546766,126.908630098756,,,,2019-04-23,,1,,,,,2022-12-01 23:09:00.0
134,센추럴,,,서울특별시 종로구 장사동 227-1,"서울특별시 종로구 청계천로 137 (장사동, 센트럴관광호텔)",37.5688000908174,126.992896538215,,,,19690501,,1,,,,,2021-12-05 23:09:00.0
135,서울앤호텔 동대문,호스텔업,숙박시설,서울특별시 종로구 숭인동 202-13 ,서울특별시 종로구 종로66가길 21 (숭인동),37.5733287607433,127.020831932267,101.0,2507.0,2507.0,20170608,,1,,,,,2021-01-28 02:40:00.0
136,호텔 DM,관광호텔업,숙박시설,서울특별시 종로구 숭인동 217-19 ,"서울특별시 종로구 난계로29길 73, 호텔디엠 (숭인동)",37.5733483778314,127.019389650915,100.0,2994.06,2994.0,20201023,,1,,,,,2022-01-06 02:40:00.0
137,호텔 토마스 명동,,,서울특별시 중구 북창동 12-1 호텔 토마스 명동,"서울특별시 중구 세종대로16길 26, 호텔 토마스 명동 (북창동)",37.5631480855964,126.978362761909,,,,20180214,,1,,,,,2021-12-04 22:09:00.0
138,오라카이 대학로 호텔,관광호텔업,숙박시설,서울특별시 종로구 원남동 49-17 오라카이 대학로 호텔 ,"서울특별시 종로구 율곡로 180, 오라카이 대학로 호텔 (원남동)",37.5757258867959,126.99876584954,232.0,19412.5,19413.0,20201116,,1,,,,,2022-01-06 02:40:00.0
139,코트야드 바이 메리어트 서울 타임스퀘어,관광호텔업,숙박시설,서울특별시 영등포구 영등포동4가 442번지 ,"서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어)",37.5170754549268,126.903340879819,283.0,25302.52,25303.0,20090921,,1,,,,,2018-08-31 23:59:59.0
140,호텔 맨하탄,,,서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16  (여의도동),37.5302591702075,126.921816732275,0.0,0.0,0.0,19970923,,4,,,,,2018-08-31 23:59:59.0
141,플렉스,호스텔업,,서울특별시 동작구 사당동 144-17 ,서울특별시 동작구 사당로 297-3 (사당동),37.4851959391221,126.980245107064,22.0,882.56,883.0,20200902,,1,,,,,2021-06-04 02:40:00.0
142,익선스테이,호스텔업,숙박시설,서울특별시 종로구 익선동 89 ,"서울특별시 종로구 삼일대로32가길 38, 익선스테이 2~7층 (익선동)",37.5745494674881,126.989720329128,17.0,365.04,365.0,20210415,,1,,,,,2021-08-21 02:40:00.0
143,동대문관광호텔,관광호텔업,,서울특별시 종로구 창신동 444-14 ,"서울특별시 종로구 종로 286 (창신동, 이스턴호텔)",37.5709100708073,127.010366445346,52.0,3798.73,3799.0,19680501,,1,,,,,2021-03-25 02:40:00.0
144,나인트리 프리미어 호텔 인사동,,,서울특별시 종로구 관훈동 155-2,서울특별시 종로구 인사동길 49 (관훈동),37.5745525870897,126.983795661777,,,,2019-10-02,,1,,,,,2022-12-02 22:02:00.0
145,WD호텔,,,서울특별시 관악구 신림동 1432-79,서울특별시 관악구 신림로 349 (신림동),37.4855297789288,126.929243528484,,,,20170413,,1,,,,,2021-11-01 00:06:00.0
146,VATICA HOTEL(바티카 호텔),관광호텔업,,서울특별시 종로구 창신동 436-73 ,"서울특별시 종로구 청계천로 341 (창신동, 삼호호텔)",37.5701282506664,127.015535752193,50.0,3292.0,3292.0,19700501,,1,,,,,2021-03-25 02:40:00.0
147,호스텔 데이,호스텔업,숙박시설,"서울특별시 종로구 명륜4가 188-12번지 2,3층 ","서울특별시 종로구 창경궁로 224, 2,3층 (명륜4가, 서울시티빌딩)",37.582044816624,126.99792377563,13.0,348.6,349.0,20160614,,1,,,,,2018-08-31 23:59:59.0
148,뉴국제호텔,관광호텔업,,서울특별시 중구 태평로1가 29-2 ,서울특별시 중구 세종대로22길 12 (태평로1가),37.5679432954487,126.977976068462,142.0,8814.0,8814.0,19770228,,1,,,,,2021-04-28 02:40:00.0
149,메이플레이스 호텔 서울 동대문,,,서울특별시 종로구 원남동 25,서울특별시 종로구 율곡로 179 (원남동),37.5761153864099,126.998736183498,,,,2014-07-21,,1,,,,,2022-12-03 22:09:00.0
150,신라스테이 광화문,관광호텔업,,서울특별시 종로구 수송동 51-8 ,"서울특별시 종로구 삼봉로 71 (수송동, G타워)",,,338.0,17595.08,17595.0,20151221,,1,,,,,2021-03-25 02:40:00.0
151,호텔리베라 아노블리,,,서울특별시 강남구 청담동 91-2 4층,"서울특별시 강남구 도산대로 419, 4층층 (청담동)",37.5238686157429,127.041627972042,,,,2019-06-24,,1,,,,,2022-12-03 00:04:00.0
152,로카하우스,호스텔업,,서울특별시 중구 필동1가 10-6 ,서울특별시 중구 퇴계로31길 9 (필동1가),37.5616369454999,126.992173188492,19.0,306.33,306.0,20160628,,1,,,,,2021-05-28 02:40:00.0
153,삼정관광호텔,,,서울특별시 강남구 역삼동 604-11,"서울특별시 강남구 봉은사로 150 (역삼동, 삼정관광호텔)",37.5058346947008,127.031316274114,,,,1982-02-10,,1,,,,,2022-12-01 22:05:00.0
154,동대문 서울달빛,호스텔업,숙박시설,"서울특별시 종로구 창신동 329-18 2,3층 ","서울특별시 종로구 종로54길 9-10, 2,3층 (창신동)",37.5719125286733,127.014537034904,19.0,385.19,385.0,20160127,,1,,,,,2021-01-30 02:40:00.0
155,호텔 28,관광호텔업,,서울특별시 중구 명동1가 59-1 ,"서울특별시 중구 명동7길 13 (명동1가, 명동증권빌딩)",37.5643544231208,126.98397014134,83.0,4668.84,4669.0,20160714,,1,,,,,2021-04-28 02:40:00.0
156,도미인 서울 강남,,,서울특별시 강남구 역삼동 603-1,서울특별시 강남구 봉은사로 134 (역삼동),37.5056128018802,127.029469063529,,,,2016-12-29,,1,,,,,2022-12-01 22:04:00.0
157,호스텔 하루,호스텔업,숙박시설,서울특별시 종로구 관철동 43-8 ,"서울특별시 종로구 청계천로 61, 10~12층 (관철동)",37.5689341443505,126.984335568133,14.0,588.1,588.0,20160315,,1,,,,,2021-01-28 02:40:00.0
158,24guesthouse동대문마켓점,,,서울특별시 종로구 창신동 444-9,서울특별시 종로구 종로46길 22 (창신동),37.5706507772726,127.010218348571,,,,20140508,,1,,,,,2022-11-30 22:08:00.0
159,(주)조선호텔앤리조트 조선팰리스강남,,,서울특별시 강남구 역삼동 676 센터필드,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",37.5032117055936,127.041491531079,,,,2021-05-11,,1,,,,,2022-12-01 22:04:00.0
160,호텔 아트리움,,,서울특별시 종로구 인의동 48-26 호텔아트리움,"서울특별시 종로구 창경궁로 106, 호텔아트리움 (인의동)",37.571884757157,126.998124192176,,,,20160601,,1,,,,,2021-12-06 23:02:00.0
161,메이커스호텔,,,서울특별시 종로구 낙원동 132-2,서울특별시 종로구 돈화문로11길 33 (낙원동),37.5723732789887,126.989543245467,,,,20160202,,1,,,,,2021-12-07 00:08:00.0
162,아이비씨호텔,,,서울특별시 종로구 숭인동 1396,서울특별시 종로구 난계로 241 (숭인동),37.5732567576208,127.022853443199,,,,2016-03-09,,1,,,,,2022-12-02 22:02:00.0
163,화이트린넨하우스 호스텔,,,서울특별시 강남구 논현동 6-9,"서울특별시 강남구 논현로149길 40, 화이트린넨하우스 (논현동)",37.5177439002208,127.025296105746,,,,2021-04-20,,1,,,,,2022-12-01 23:06:00.0
164,노보텔 앰배서더 강남,,,서울특별시 강남구 역삼동 603,"서울특별시 강남구 봉은사로 130 (역삼동, 노보텔 앰배서더 강남 서울)",37.505303365126,127.028867036382,,,,1993-08-25,,1,,,,,2022-12-01 22:04:00.0
165,호스텔 클로이,,,서울특별시 종로구 관철동 35-1 동산빌딩,"서울특별시 종로구 종로16길 32-4, 동산빌딩 3,4,5층 (관철동)",37.5687250629511,126.98861421093,,,,20140602,,1,,,,,2021-12-08 23:07:00.0
166,ICON,,,서울특별시 종로구 익선동 33-24,서울특별시 종로구 삼일대로32가길 20 (익선동),37.5748498765339,126.988917001369,,,,20130125,,1,,,,,2022-12-01 00:07:00.0
167,시그니엘 서울(SIGNIEL SEOUL),,,서울특별시 송파구 신천동 29,서울특별시 송파구 올림픽로 300 (신천동),37.513101157342,127.103433202893,,,,2017-03-28,,1,,,,,2022-12-01 23:07:00.0
168,잠실스테이,,,서울특별시 송파구 잠실동 250-9,"서울특별시 송파구 삼전로 67 (잠실동, 잠실관광호텔)",37.5049335065955,127.088036893424,,,,1995-10-01,,1,,,,,2022-12-01 23:09:00.0
169,포레스타,관광호텔업,숙박시설,서울특별시 송파구 잠실동 180-3번지 ,서울특별시 송파구 백제고분로7길 23-5 (잠실동),37.5109714940182,127.081385199935,53.0,1993.73,1994.0,20180813,,1,,,,,2020-02-16 02:40:00.0
170,오라카이 인사동 스위츠,가족호텔업,호텔,서울특별시 종로구 낙원동 272 ,서울특별시 종로구 인사동4길 18 (낙원동),37.5730079037521,126.987334399767,213.0,45510.23,45510.0,20070904,,1,,,,,2021-01-24 02:40:00.0
171,로사나부띠끄 관광호텔,관광호텔업,,서울특별시 송파구 석촌동 1-7번지 ,서울특별시 송파구 삼학사로 98 (석촌동),37.5059979662219,127.097541595063,81.0,5242.13,5242.0,20130827,,1,,,,,2018-08-31 23:59:59.0
172,아르고(Argo)호텔,,호텔,서울특별시 강동구 길동 415-18번지 ,서울특별시 강동구 진황도로 93 (길동),37.5362201168027,127.136851385946,,4825.0,4825.0,20030408,,3,20140429,,,,2018-08-31 23:59:59.0
173,유니언호텔,,,서울특별시 영등포구 양평동5가 62,서울특별시 영등포구 양평로 136 (양평동5가),37.5386653763929,126.893032848065,,,,2018-01-05,,1,,,,,2022-12-01 23:06:00.0
174,코리아관광호텔,,숙박시설,서울특별시 강동구 성내동 199-7번지 ,서울특별시 강동구 성안로 121  (성내동),37.534218596032,127.133500898964,,1884.0,1884.0,20081226,,3,20150413,,,,2018-08-31 23:59:59.0
175,포시즌스 호텔 서울,관광호텔업,호텔,서울특별시 종로구 당주동 29 ,서울특별시 종로구 새문안로 97 (당주동),,,317.0,67264.89,67265.0,20150930,,1,,,,,2021-03-25 02:40:00.0
176,Hostel Tommy 호스텔 토미,호스텔업,숙박시설,서울특별시 종로구 와룡동 68 ,서울특별시 종로구 돈화문로 66 (와룡동),37.574425340243,126.991204764965,21.0,234.71,235.0,20130408,,1,,,,,2021-01-28 02:40:00.0
177,노블관광호텔,관광호텔업,숙박시설,서울특별시 종로구 운니동 19 ,서울특별시 종로구 율곡로6길 13-3 (운니동),37.5766850894788,126.989658451764,34.0,1228.72,1229.0,20130503,,1,,,,,2021-03-25 02:40:00.0
178,호스텔코리아,호스텔업,숙박시설,서울특별시 종로구 와룡동 140 ,서울특별시 종로구 돈화문로 85 (와룡동),37.5761345473028,126.990312964039,30.0,1481.0,1481.0,20130523,,1,,,,,2021-01-27 02:40:00.0
179,호텔나인(NINE),,,서울특별시 동대문구 장안동 366-2,서울특별시 동대문구 장한로24길 8 (장안동),37.5706417469638,127.071324899653,,,,20150325,,1,,,,,2021-12-04 23:01:00.0
180,드웰동대문(dwell Dongdaemun),,,서울특별시 동대문구 휘경동 319-12,서울특별시 동대문구 회기로 188-5 (휘경동),37.5894048119942,127.0567859491,,,,2013-04-18,,3,2023-04-10,,,,2022-12-03 23:02:00.0
181,(주)유니크 서울,,,서울특별시 동대문구 이문동 254-4,서울특별시 동대문구 이문로 192 (이문동),37.6037390939298,127.062222707853,,,,20151217,,1,,,,,2021-11-02 00:07:00.0
182,맹그로브 신설,,,서울특별시 동대문구 신설동 98-24,서울특별시 동대문구 왕산로 22 (신설동),37.5761833319803,127.0260733141,,,,20160310,,1,,,,,2021-12-05 21:00:00.0
183,파크하얏트서울,,,서울특별시 강남구 대치동 995-14,"서울특별시 강남구 테헤란로 606 (대치동, 호텔아이파크(주))",37.5085667906274,127.064146896091,,,,2005-04-04,,1,,,,,2022-12-02 23:07:00.0
184,골든씨티호텔,,,서울특별시 동대문구 장안동 414-4,서울특별시 동대문구 천호대로 377 (장안동),37.5623687301915,127.06100596707,,,,2016-10-12,,1,,,,,2022-12-01 23:02:00.0
185,캠프 관광호텔,,,서울특별시 양천구 신월동 87-13,서울특별시 양천구 가로공원로 167 (신월동),37.5370877495326,126.834545542336,,,,20131017,,1,,,,,2021-12-06 22:09:00.0
186,호텔 부티크나인,,,서울특별시 동대문구 신설동 92-35,서울특별시 동대문구 왕산로 28 (신설동),37.5764461078871,127.026674298546,,,,2014-06-26,,1,,,,,2022-12-02 23:09:00.0
187,더 리센츠,,,서울특별시 동대문구 장안동 415-15,서울특별시 동대문구 천호대로 383 (장안동),37.5622758625385,127.061651491002,,,,20170501,,1,,,,,2022-12-01 00:07:00.0
188,에이치에비뉴 성신여대점 호텔,,,서울특별시 성북구 동선동1가 120-1,"서울특별시 성북구 동소문로 130 (동선동1가, 에이치에비뉴 성신여대점 호텔)",37.5942243469345,127.0191166285,,,,20171106,,1,,,,,2022-11-30 23:02:00.0
189,크라운파크 호텔,관광호텔업,,서울특별시 중구 소공동 70 ,"서울특별시 중구 남대문로7길 19 (소공동, 삼영빌딩)",37.563765595775,126.980776839401,204.0,9940.25,9940.0,20151014,,1,,,,,2021-04-28 02:40:00.0
190,케이디호스텔 7,호스텔업,숙박시설,서울특별시 종로구 숭인동 217-26 케이디오피스텔 ,"서울특별시 종로구 종로62길 17, 7층 (숭인동)",37.5731999717569,127.01946387178,9.0,259.27,259.0,20210114,,1,,,,,2021-03-25 02:40:00.0
191,(주) 동승 JW메리어트 동대문 스퀘어 서울,,,서울특별시 종로구 종로6가 289-3,서울특별시 종로구 청계천로 279 (종로6가),37.5703952706854,127.008912711316,,,,20131230,,1,,,,,2021-10-31 23:03:00.0
192,KD-ONE8,호스텔업,숙박시설,서울특별시 종로구 숭인동 217-26 ,"서울특별시 종로구 종로62길 17, 8층 (숭인동)",37.5731999717569,127.01946387178,9.0,259.27,259.0,20210114,,1,,,,,2022-01-15 02:40:00.0
193,KD-ONE9,호스텔업,숙박시설,서울특별시 종로구 숭인동 217-26 ,"서울특별시 종로구 종로62길 17, 9층 (숭인동)",37.5731999717569,127.01946387178,9.0,259.27,259.0,20210114,,1,,,,,2021-03-25 02:40:00.0
194,이스트게이트 타워호텔,,,서울특별시 중구 을지로6가 17-2번지 케레스타 빌딩 18층~20층 ,"서울특별시 중구 장충단로13길 20  (을지로6가,케레스타 빌딩 18층~20층)",,,0.0,5996.79,5997.0,20090522,,3,20140305,,,,2018-08-31 23:59:59.0
195,호텔아카시아,관광호텔업,숙박시설,서울특별시 중구 을지로5가 99번지 ,서울특별시 중구 동호로 360 (을지로5가),37.566482912003,127.002721768003,134.0,8839.81,8840.0,20090922,,3,20200217,,,,2020-03-08 02:40:00.0
196,케이 스테이 2,호스텔업,,서울특별시 중구 남산동2가 43-7 ,서울특별시 중구 소공로6길 38 (남산동2가),37.5583678092619,126.985108181474,20.0,420.88,421.0,20190329,,3,20210317,,,,2021-03-19 02:40:00.0
197,에이퍼스트호텔명동,관광호텔업,,서울특별시 중구 다동 130 ,서울특별시 중구 다동길 30 (다동),37.5676641682656,126.981102848789,0.0,6313.74,6314.0,20161110,,3,20200520,,,,2020-07-15 02:40:00.0
198,아트뷰호텔,호스텔업,,서울특별시 중구 충무로3가 26-2 ,"서울특별시 중구 수표로6길 33, 2-5층 (충무로3가)",37.5629433052581,126.992245829589,23.0,363.57,364.0,20160609,,3,20200601,,,,2020-07-04 02:40:00.0
199,아스토리아호텔,관광호텔업,,서울특별시 중구 남학동 13-2번지 ,서울특별시 중구 퇴계로 176 (남학동),37.560798775042,126.991270767268,0.0,4170.0,4170.0,19600610,,3,20150731,,,,2018-08-31 23:59:59.0
200,플로라호텔 남산씨티,관광호텔업,호텔,서울특별시 중구 회현동1가 194-30번지 ,서울특별시 중구 퇴계로6길 3-6 (회현동1가),37.5578209931162,126.97864532072,60.0,2574.87,2575.0,20150129,,3,20190724,,,,2019-07-26 02:40:00.0
201,라마다호텔 동대문,관광호텔업,,서울특별시 중구 을지로5가 275-3번지 ,서울특별시 중구 동호로 354 (을지로5가),37.5659766448187,127.002612635111,0.0,11378.0,11378.0,20120119,,3,20160212,,,,2018-08-31 23:59:59.0
202,신신호텔1,,,서울특별시 중구 북창동 93-37번지 ,서울특별시 중구 남대문로5길 21 (북창동),37.5623132316975,126.978913076339,0.0,1233.29,1233.0,20130617,,3,20140912,,,,2018-08-31 23:59:59.0
203,뉴천지,,,서울특별시 중구 을지로5가 133-1번지 ,서울특별시 중구 을지로38길 20  (을지로5가),37.5658842742246,127.003345757988,0.0,4665.0,4665.0,19830221,,3,20110622,,,,2018-08-31 23:59:59.0
204,뉴오리엔탈관광호텔,관광호텔업,,서울특별시 중구 회현동3가 10번지 ,서울특별시 중구 퇴계로14길 1 (회현동3가),37.5603381955073,126.983711817884,65.0,3252.0,3252.0,19870710,,3,20181127,,,,2018-11-29 02:40:00.0
205,호텔 파레스,관광호텔업,호텔,서울특별시 중구 회현동1가 92-6번지 ,서울특별시 중구 퇴계로8길 13 (회현동1가),37.5586062712298,126.980011835767,52.0,2772.84,2773.0,20060915,,3,20180701,,,,2018-08-31 23:59:59.0
206,루미아 호텔,호스텔업,호텔,서울특별시 중구 회현동1가 99-18번지 ,서울특별시 중구 퇴계로8길 31-9 (회현동1가),37.5580216630274,126.979769792612,34.0,956.48,956.0,20150515,,1,,,,,2019-12-11 02:40:00.0
207,앰배서더 서울 풀만 호텔,,,서울특별시 중구 장충동2가 186-54,서울특별시 중구 동호로 287 (장충동2가),37.5601804489866,127.002395352475,,,,19751202,,2,,20230101,20231102,,2022-12-01 00:01:00.0
208,호텔 크레토,관광호텔업,,서울특별시 중구 충무로2가 12-7 ,서울특별시 중구 명동8가길 53 (충무로2가),37.5619948401953,126.988087122117,35.0,1377.07,1377.0,20150626,,1,,,,,2021-04-28 02:40:00.0
209,24게스트하우스 명동타운점,호스텔업,,서울특별시 중구 남창동 9-15번지 10층 ,"서울특별시 중구 퇴계로 61, 10층 (남창동)",37.5593602118857,126.978897497583,11.0,267.23,267.0,20150730,,1,,,,,2019-12-12 02:40:00.0
210,호텔 더 디자이너스 동대문,관광호텔업,,서울특별시 중구 쌍림동 270-2 ,서울특별시 중구 퇴계로 306 (쌍림동),37.563662689958,127.005654309098,99.0,4804.48,4804.0,20150827,,1,,,,,2021-04-28 02:40:00.0
211,솔라리아 니시테츠 호텔 서울 명동,관광호텔업,호텔,서울특별시 중구 명동2가 31-1 ,"서울특별시 중구 명동8길 27 (명동2가, 엠 플라자)",37.562500598605,126.985162026787,312.0,12388.79,12389.0,20150911,,1,,,,,2021-05-27 02:40:00.0
212,소테츠호텔즈 더 스프라지르 서울 명동,관광호텔업,,서울특별시 중구 북창동 93-99 ,서울특별시 중구 남대문로5길 15 (북창동),,,428.0,18598.8,18599.0,20151102,,1,,,,,2021-06-04 02:40:00.0
213,2U호스텔,호스텔업,,서울특별시 중구 주교동 125-2 ,"서울특별시 중구 청계천로 184 (주교동, 남강빌딩)",37.5686172984173,126.998188681097,20.0,358.02,358.0,20151221,,1,,,,,2021-02-27 02:40:00.0
214,자자백팩커스,호스텔업,,서울특별시 중구 남산동2가 18-6번지 ,서울특별시 중구 퇴계로20길 35 (남산동2가),37.558805131155,126.986419153446,20.0,607.64,608.0,20190211,,1,,,,,2020-06-19 02:40:00.0
215,케이스타호텔,호스텔업,,서울특별시 중구 을지로6가 18-130번지 ,"서울특별시 중구 을지로 255, 기승빌딩 10층 (을지로6가)",37.5664962737966,127.006600679089,13.0,354.66,355.0,20190917,,1,,,,,2019-09-20 02:22:31.0
216,호텔 스카이파크3,,,서울특별시 중구 충무로2가 62-9,서울특별시 중구 퇴계로 139 (충무로2가),37.5613110898907,126.987374862047,,,,20110928,,1,,,,,2022-12-01 00:05:00.0
217,나인트리 호텔 동대문,관광호텔업,,서울특별시 중구 을지로5가 92-2 ,서울특별시 중구 을지로 224 (을지로5가),37.5666140024765,127.002907857545,219.0,8871.73,8872.0,20200113,,1,,,,,2022-01-20 02:40:00.0
218,호텔 유파이브(HOTEL U5),관광호텔업,,서울특별시 중구 을지로5가 19-29 ,서울특별시 중구 동호로 369 (을지로5가),37.5674772674659,127.00187977219,297.0,13820.05,13820.0,20211001,,1,,,,,2022-03-16 02:40:00.0
219,탕파스 호스텔,호스텔업,,서울특별시 중구 충무로2가 51-17 ,서울특별시 중구 퇴계로 159-8 (충무로2가),37.5617394864492,126.989898881062,19.0,272.2,272.0,20150223,,1,,,,,2021-06-18 02:40:00.0
220,호텔 미드시티 명동,관광호텔업,,서울특별시 중구 다동 130 ,서울특별시 중구 다동길 30 (다동),37.5676641682656,126.981102848789,140.0,6313.74,6314.0,20200828,,1,,,,,2021-09-07 02:40:00.0
221,헨나호텔서울명동,관광호텔업,,서울특별시 중구 충무로2가 12-5 ,서울특별시 중구 명동8가길 59 (충무로2가),37.5620244160232,126.988318690452,100.0,3171.31,3171.0,20210706,,1,,,,,2022-03-16 02:40:00.0
222,올리브 호스텔,호스텔업,,서울특별시 중구 남산동2가 43-7 ,서울특별시 중구 소공로6길 38 (남산동2가),37.5583678092619,126.985108181474,20.0,420.88,421.0,20210616,,1,,,,,2022-01-15 02:40:00.0
223,서울 라이트 인 명동,,,서울특별시 중구 명동1가 7-1,"서울특별시 중구 명동길 55, 11층 (명동1가)",37.5642071094301,126.985350936337,,,,2019-07-20,,1,,,,,2022-12-02 22:04:00.0
224,(주)조선호텔앤리조트 포포인츠 조선 명동,관광호텔업,,서울특별시 중구 저동2가 89 포포인츠바이쉐라톤서울명동 ,"서울특별시 중구 삼일대로10길 36, 포포인츠바이쉐라톤서울명동 (저동2가)",37.5655531814386,126.989413579165,375.0,20569.5,20570.0,20201028,,1,,,,,2021-09-07 02:40:00.0
225,유에이치 스위트 더 서울,호스텔업,,서울특별시 중구 만리동1가 33-1 ,"서울특별시 중구 만리재로 211, 2.3.4.9.10층 (만리동1가)",37.5563064907511,126.968173023032,9.0,627.15,627.0,20210210,,1,,,,,2021-05-14 02:40:00.0
226,디어스명동,관광호텔업,,서울특별시 중구 남학동 13-2 ,서울특별시 중구 퇴계로 176 (남학동),37.560798775042,126.991270767268,112.0,5464.26,5464.0,20180626,,1,,,,,2021-05-28 02:40:00.0
227,(주)조선호텔앤리조트 레스케이프,관광호텔업,,서울특별시 중구 회현동1가 194-19 ,서울특별시 중구 퇴계로 67 (회현동1가),,,204.0,27476.0,27476.0,20180719,,1,,,,,2021-04-28 02:40:00.0
228,르릿,,,서울특별시 중구 광희동2가 228,서울특별시 중구 장충단로10길 27 (광희동2가),37.5636406210671,127.008556729665,,,,20180831,,1,,,,,2021-12-06 00:04:00.0
229,스타즈호텔명동2호점,,,서울특별시 중구 충무로3가 58-8,서울특별시 중구 수표로 16 (충무로3가),37.5625699163032,126.990770739497,,,,20150122,,1,,,,,2022-11-30 22:09:00.0
230,노보텔 앰배서더 서울 동대문 호텔,,,서울특별시 중구 을지로6가 58-5,서울특별시 중구 을지로 238 (을지로6가),37.5662707688028,127.004349541813,,,,20180702,,1,,,,,2021-12-06 21:00:00.0
231,노보텔 앰배서더 서울 동대문 레지던스,,,서울특별시 중구 을지로6가 58-5,서울특별시 중구 을지로 238 (을지로6가),37.5662707688028,127.004349541813,,,,20180702,,1,,,,,2021-12-06 21:00:00.0
232,ENA 스위트 호텔,,,서울특별시 중구 서소문동 120-13 E.N.A 스위트 호텔,"서울특별시 중구 세종대로11길 36, E.N.A 스위트 호텔 (서소문동)",37.5623104258549,126.973890661975,,,,20180823,,1,,,,,2022-11-30 23:02:00.0
233,케이 게스트하우스 동대문프리미엄점,호스텔업,,서울특별시 중구 광희동2가 360번지 3-7층 ,"서울특별시 중구 장충단로 213, 3-7층 (광희동2가, 동훈빌딩)",,,44.0,993.3,993.0,20160322,,1,,,,,2020-06-19 02:40:00.0
234,96번지,호스텔업,,서울특별시 중구 광희동2가 96번지 ,"서울특별시 중구 퇴계로 343-1 (광희동2가, 동양빌딩)",37.5648174997403,127.009753369678,15.0,409.41,409.0,20160405,,1,,,,,2020-06-18 02:40:00.0
235,코트야드 메리어트 남대문호텔,관광호텔업,,서울특별시 중구 남대문로4가 17-23 ,"서울특별시 중구 남대문로 9 (남대문로4가, 남대문호텔)",37.5611903981746,126.976924671117,409.0,31836.37,31836.0,20160502,,1,,,,,2021-04-28 02:40:00.0
236,트레블로지 동대문 호텔,관광호텔업,,서울특별시 중구 을지로5가 273-4 ,서울특별시 중구 동호로 359 (을지로5가),37.566413731834,127.001885291771,242.0,8176.29,8176.0,20160624,,1,,,,,2021-04-28 02:40:00.0
237,호텔스카이파크명동Ⅱ,관광호텔업,,서울특별시 중구 을지로2가 195-8 ,"서울특별시 중구 명동9길 22 (을지로2가, 호텔스카이파크 2)",37.5649212915933,126.985051301865,131.0,7111.91,7112.0,20161020,,1,,,,,2021-01-30 02:40:00.0
